"VesselId","nb_vessels","Port","Gear","RelativeEffort","VE_LEN","Tonnage","name_gis_file_for_fishing_effort_per_polygon","name_gis_layer_field","is_gis_layer_field_relative_numbers","xfold_gis_layer_field","dcf_gear","SAB_kg_h","SJU_kg_h","SJZ_kg_h","MIP_kg_h","EOJ_kg_h","SGO_kg_h","OTH_kg_h","mean_kW","fishing.speed.knots","cruise.speed.knots","fuel.cons.h","fuel.tank.liter","ave.storage.fish.kg","nb_pings_per_trip","Gamma_shape","Gamma_scale","trip.duration.h","multip.fuel.steaming","multip.fuel.fishing","multip.fuel.ret.port.fish","multip.fuel.inactive","weekEndStartDay","WeekEndEndDay","WorkHoursStart","WorkHoursEnd","vessel_range_km","kW"
"USA0051",1,"San_Francisco","dts_longline_3",0.0272937224438379,10.548,14.561,"fe_code_USA0051_dts_longline","fe",FALSE,1,"dts_longline_3",30.612,NA,NA,NA,NA,NA,7.456,186.613,2.395,5.903,47.926,835.58,334.307,1,0.4485,336.7618,16.57,0.8,1,1.1,0.1,1,7,1,23,134.853,NA
"USA0051",1,"Moss_Landing","non_dts_other_3",0.374495532694147,10.398,13.449,"fe_code_USA0051_non_dts_other","fe",FALSE,1,"non_dts_other_3",25.973,NA,NA,NA,NA,NA,5.105,177.788,2.496,5.472,46.374,859.73,312.923,1,0.4485,336.7618,16.331,0.8,1,1.1,0.1,1,7,1,23,131.282,NA
"USA0051",1,"Moss_Landing","dts_longline_3",0.297816502204493,10.253,13.96,"fe_code_USA0051_dts_longline","fe",FALSE,1,"dts_longline_3",31.797,NA,NA,NA,NA,NA,7.966,179.223,2.407,5.593,48.286,867.885,326.166,1,0.4485,336.7618,17.483,0.8,1,1.1,0.1,1,7,1,23,139.838,NA
"USA0052",1,"Newport_Beach","non_dts_other_3",0.0662351017907541,7.536,6.224,"fe_code_USA0052_non_dts_other","fe",FALSE,1,"non_dts_other_3",9.337,4.611,1.613,0.456,0.211,0.628,19.841,184.253,1.394,19.489,48.162,59.064,446.103,1,0.4485,336.7618,16.875,0.8,1,1.1,0.1,1,7,1,23,285.203,NA
"USA0052",1,"Newport_Beach","dts_longline_5",0.933014713007274,7.675,6.222,"fe_code_USA0052_dts_longline","fe",FALSE,1,"dts_longline_5",24.655,6.62,2.722,0.437,0.296,0.291,5.561,183.387,1.39,19.076,46.15,58.933,455.296,1,0.4485,336.7618,16.785,0.8,1,1.1,0.1,1,7,1,23,313.011,NA
"USA0052",1,"Santa_Barbara","non_dts_other_3",0.000750185201971731,7.404,5.715,"fe_code_USA0052_non_dts_other","fe",FALSE,1,"non_dts_other_3",9.597,4.452,1.584,0.437,0.209,0.66,19.215,178.477,1.314,20.868,44.697,58.161,479.561,1,0.4485,336.7618,17.088,0.8,1,1.1,0.1,1,7,1,23,286.84,NA
"USA0053",1,"Fort_Bragg","non_dts_other_5",0.590305801926676,13.943,26.19,"fe_code_USA0053_non_dts_other","fe",FALSE,1,"non_dts_other_5",31.468,1.09,0.248,NA,0.362,NA,75.507,193.534,2.294,6.974,47.846,4968.17,1396.85,1,0.4485,336.7618,29.134,0.8,1,1.1,0.1,1,7,1,23,436.059,NA
"USA0053",1,"Fort_Bragg","dts_longline_4",0.38248323982395,13.625,24.976,"fe_code_USA0053_dts_longline","fe",FALSE,1,"dts_longline_4",57.194,1.939,2.144,0.113,1.203,1.755,8.029,200.396,2.164,7.257,50.441,5137.507,1342.082,1,0.4485,336.7618,27.151,0.8,1,1.1,0.1,1,7,1,23,416.619,NA
"USA0053",1,"San_Francisco","non_dts_other_5",0.0107612731759333,14.024,24.723,"fe_code_USA0053_non_dts_other","fe",FALSE,1,"non_dts_other_5",29.984,1.088,0.246,NA,0.372,NA,71.405,195.034,2.145,7.057,51.313,5155.323,1367.628,1,0.4485,336.7618,29.294,0.8,1,1.1,0.1,1,7,1,23,399.744,NA
"USA0053",1,"Eureka","non_dts_other_5",0.0121951440297926,13.816,24.794,"fe_code_USA0053_non_dts_other","fe",FALSE,1,"non_dts_other_5",32.166,1.102,0.232,NA,0.358,NA,69.225,189.95,2.338,7.632,48.018,5183.976,1377.748,1,0.4485,336.7618,28.673,0.8,1,1.1,0.1,1,7,1,23,429.118,NA
"USA0053",1,"Bodega_Bay","non_dts_other_5",0.00425454104364794,14.231,23.982,"fe_code_USA0053_non_dts_other","fe",FALSE,1,"non_dts_other_5",30.331,1.115,0.232,NA,0.362,NA,73.406,190.006,2.306,7.595,47.037,5000.413,1410.145,1,0.4485,336.7618,28.56,0.8,1,1.1,0.1,1,7,1,23,404.54,NA
"USA0054",1,"Moss_Landing","dts_longline_5",0.786022763882828,8.006,7.539,"fe_code_USA0054_dts_longline","fe",FALSE,1,"dts_longline_5",93.585,7.882,1.168,0.766,0.526,2.971,11.985,183.513,1.344,22.631,49.741,57.075,627.955,1,0.4485,336.7618,5.524,0.8,1,1.1,0.1,1,7,1,23,126.171,NA
"USA0054",1,"Moss_Landing","non_dts_other_5",0.195368924159812,7.99,7.729,"fe_code_USA0054_non_dts_other","fe",FALSE,1,"non_dts_other_5",63.111,2.992,0.576,0.462,0.348,54.223,59.906,198.44,1.228,23.617,48.764,58.903,594.612,1,0.4485,336.7618,5.537,0.8,1,1.1,0.1,1,7,1,23,120.5,NA
"USA0054",1,"Moss_Landing","dts_trap_1",0.00122750425140592,8.135,7.679,"fe_code_USA0054_dts_trap","fe",FALSE,1,"dts_trap_1",55.301,NA,NA,NA,0.459,NA,25.938,200.401,1.231,23.054,46.778,62.829,607.218,1,0.4485,336.7618,5.547,0.8,1,1.1,0.1,1,7,1,23,128.137,NA
"USA0054",1,"Morro_Bay","dts_longline_5",0.0173808077059536,8.303,7.737,"fe_code_USA0054_dts_longline","fe",FALSE,1,"dts_longline_5",96.709,7.573,1.162,0.824,0.559,2.874,11.979,192.844,1.268,22.937,50.187,60.44,605.425,1,0.4485,336.7618,5.754,0.8,1,1.1,0.1,1,7,1,23,123.433,NA
